Lon1,Lat1,Lon2,Lat2,Frequency,Bearing,Distance,StoryIDs,PlacePairs
10.20971375,56.35500512,10.19824035,56.41384351,1,354,6.59,27247,5445=>1256
10.58546476,56.35727052,8.82771692,55.57328956,1,232,140.03,22322,5473=>102
10.58546476,56.35727052,9.35760145,56.94930757,1,312,99.94,22322,5473=>2866
10.58546476,56.35727052,10.48550918,56.29043477,1,220,9.67,22322,5473=>3462
9.97972502,56.31578728,10.44558868,56.48294543,2,57,34.2,"22447 22583","5515=>3364 5515=>3364"
10.03937754,56.27874967,10.09929141,56.2666501,2,110,3.94,"22448 22576","5516=>461 5516=>461"
10.02699314,56.24995694,10.10463297,56.33264336,1,28,10.38,22720,5518=>378
9.99825417,56.13968347,9.970865,56.094473,1,199,5.31,22250,5531=>584
9.99825417,56.13968347,9.928916,56.040284,1,201,11.87,22535,5531=>3572
10.07438221,56.10765887,9.40066468,55.65757088,1,220,65.42,27507,5534=>3889
8.75963174,55.85061708,8.49550545,55.95083856,1,304,19.9,22427,5882=>1061
8.75963174,55.85061708,8.702898,56.08892904,1,352,26.76,22427,5882=>4153
9.78611904,56.16882659,9.23259893,55.8468133,1,224,49.72,27018,5592=>3828
8.28871539,55.77870045,8.28146,55.632333,1,182,16.3,22293,4220=>4231
9.6720032,55.26493871,9.737277,55.892376,1,3,69.97,27336,6486=>3741
9.66467701,55.85329784,9.65366138,55.88982838,1,350,4.12,27003,5657=>3744
9.81157347,55.74439207,9.56111779,55.88758037,1,316,22.35,22462,5671=>29
9.70233133,55.77376497,9.51809004,56.02274383,1,338,30.01,22714,5685=>3667
9.64459232,55.79600588,9.58826623,55.84747798,1,328,6.73,27108,5686=>3808
8.79073935,55.41670096,8.70681512,55.39688553,1,247,5.74,27111,5962=>4346
8.79073935,55.41670096,8.71941953,55.436327,1,296,5.01,27028,5961=>625
8.49162946,55.80164939,8.17369803,56.62066705,1,348,93.27,22534,5873=>3991
8.49162946,55.80164939,9.32137834,55.77096642,1,93,52.05,22375,5873=>974
8.49162946,55.80164939,8.43773889,55.75976735,1,216,5.75,22571,5873=>4218
8.58664676,56.4880954,8.5265426,56.49479876,1,281,3.77,28797,5784=>940
8.87416621,56.23641891,8.83113976,56.48196618,1,354,27.46,27527,4068=>1000
9.01802188,56.20596981,9.05474062,56.1479359,1,161,6.85,22443,5803=>11
9.01802188,56.20596981,8.34991012,56.3910552,3,297,46.12,"22336 22336 22417","5803=>502 5803=>3973 5803=>3973"
9.01802188,56.20596981,8.48301381,55.6233681,2,208,72.94,"22259 22311","5803=>349 5803=>349"
9.01802188,56.20596981,8.95811773,56.09047433,1,196,13.38,22259,5803=>4082
9.05689351,55.36810054,8.53753796,55.27531182,1,253,34.48,27187,5984=>4370
9.05689351,55.36810054,8.5223236,55.15004832,1,235,41.7,28707,5984=>4463
8.28506315,56.23990719,8.60490123,55.71878903,2,161,61.34,"22425 22456","5828=>1187 5828=>4251"
8.41956866,56.00107272,8.31251275,56.05118957,1,310,8.69,22546,5859=>1305
8.37206538,55.85016623,8.73980114,55.58614564,1,142,37.36,22253,5862=>4264
8.37206538,55.85016623,8.40857756,55.82287889,1,143,3.8,22422,5862=>4185
8.60490123,55.71878903,8.64862908,55.69758148,4,131,3.62,"22471 22517 22555 22558","5910=>4247 5910=>4247 5910=>4247 5910=>4247"
8.60490123,55.71878903,8.61786553,55.80774922,3,5,9.94,"22346 22376 22385","5910=>4255 5910=>4255 5910=>4255"
8.60490123,55.71878903,8.99680232,55.69503806,3,96,24.72,"22361 22412 22454","5910=>4290 5910=>4290 5910=>4290"
8.60490123,55.71878903,9.68866011,56.1539,1,54,83.14,22446,5910=>791
8.61786553,55.80774922,9.11742998,55.5219207,1,135,44.68,22520,4255=>4339
8.61786553,55.80774922,8.48301381,55.6233681,1,202,22.2,22457,4255=>1293
8.73980114,55.58614564,8.80735008,55.64839629,1,32,8.13,27072,5914=>1119
8.92627143,55.75784153,10.01192636,57.15092785,1,23,168.84,27094,5928=>365
9.10599432,55.40991494,8.31588601,55.83310891,1,314,68.45,28719,5983=>4180
9.10599432,55.40991494,9.29280551,55.42672846,1,81,11.95,28782,5983=>4311
9.35986674,55.11536159,9.12831637,56.70268186,1,355,177.29,27975,6013=>1190
9.24934405,55.69568351,9.23259893,55.8468133,1,356,16.86,28734,3879=>3831
