Lon1,Lat1,Lon2,Lat2,Frequency,Bearing,Distance,StoryIDs,PlacePairs
9.82537421,56.2802359,11.32926326,55.73117776,1,122,111.79,14764,5354=>1537
10.53161141,55.23721546,10.48172023,55.2383892,1,272,3.17,1294,4878=>2100
10.53161141,55.23721546,11.21701638,54.91070251,1,129,56.83,304,4878=>1814
10.53161141,55.23721546,10.73329725,55.21967603,1,99,12.95,851,4878=>2113
10.53161141,55.23721546,10.61029428,55.28111097,1,46,6.99,1028,4878=>2146
10.53161141,55.23721546,8.52419918,56.38610527,1,316,179.22,14293,2105=>4029
10.53161141,55.23721546,10.56705931,56.37457766,1,1,126.63,14332,2105=>3376
10.53161141,55.23721546,12.11021698,55.46453395,1,75,103.06,14492,2105=>1687
8.9366792,55.45078486,9.6856841,56.24978537,1,27,100.51,103,5944=>3619
8.9366792,55.45078486,9.61833913,56.27388691,1,25,101.04,448,5944=>3178
8.9366792,55.45078486,9.66364638,56.22223224,2,28,97.16,"1218 1365","5944=>3199 5944=>3201"
12.26920402,55.6084158,12.096351,55.610818,1,271,10.87,271,4698=>1422
12.23006556,55.56957498,12.12774087,55.57020005,1,271,6.44,483,4701=>1439
12.23006556,55.56957498,12.11926659,55.52436802,1,234,8.6,1092,4701=>1449
12.16762997,55.52527013,8.55103757,56.47127886,1,297,248.51,14033,4702=>4025
12.16762997,55.52527013,8.52419918,56.38610527,4,294,246.41,"14033 14493 14777 14786","4702=>4029 4702=>4029 4702=>4029 4702=>4029"
12.09461913,55.5717187,12.16762997,55.52527013,1,138,6.92,679,4705=>1448
12.09461913,55.5717187,12.11926659,55.52436802,2,164,5.49,"820 1093","4705=>1449 1452=>1449"
12.09461913,55.5717187,12.12336702,55.49732762,1,168,8.48,820,4705=>1458
11.73709316,55.71330482,10.70372579,55.36192302,1,239,75.94,14868,4708=>2130
9.5521637,55.71165991,10.02699314,56.24995694,1,26,66.82,13964,1300=>3509
11.09581415,55.68344305,9.9843203,56.65025328,1,328,127.78,1340,4710=>768
