freq,longitude,latitude,story_ids,story_place
1,8.96643749,56.59403702,17156,"17156=>Hem (443)"
10,9.23259893,55.8468133,"17156 17028 4301 17155 17398 17399 17400 17401 17419","17156=>Farre (3828)<br>17156=>Give (3829)<br>17028=>Donneruplund (3827)<br>4301=>Give (3829)<br>17155=>Give (3829)<br>17398=>Give (3829)<br>17399=>Give (3829)<br>17400=>Give (3829)<br>17401=>Give (3829)<br>17419=>Give (3829)"
5,8.95267034,56.14219771,"17049 17050 17051 17159 4832","17049=>Herning (446)<br>17050=>Herning (446)<br>17051=>Herning (446)<br>17159=>Herning (446)<br>4832=>Herningsholm (4628)"
2,10.53678096,55.28560022,"17049 4175","17049=>Søllinge (2147)<br>4175=>Søllinge (2147)"
1,8.6812699,57.05416077,17050,"17050=>Tved (1257)"
6,9.737277,55.892376,"17051 4334 17052 4266 4285 4691","17051=>Tamdrup (3738)<br>4334=>Tamdrup (3738)<br>17052=>Tamdrup (3738)<br>4266=>Tamdrup (3738)<br>4285=>Tamdrup (3738)<br>4691=>Tamdrup (3738)"
2,9.24202741,55.77058218,"17159 17158","17159=>Lindeballe (3865)<br>17158=>Lindeballe (3865)"
3,10.61029428,55.28111097,"4620 4621 17220","4620=>Herrested (447)<br>4621=>Herrested (447)<br>17220=>Herrested (447)"
1,8.73479715,57.01500974,4646,"4646=>Hillerslev (459)"
2,9.99749113,57.45913657,"4879 4970","4879=>Hjørring (469)<br>4970=>Vandsted bakker (2178)"
4,10.46058464,57.36707857,"4879 4700 4967 4845","4879=>Understed (2269)<br>4700=>Understed (2269)<br>4967=>Understed (2269)<br>4845=>Vrangbæk (2270)"
1,9.982402,57.462549,17378,"17378=>Hjørring (471)"
1,10.618973,55.874733,4411,"4411=>Hjortholm (473)"
11,10.57176875,55.84903122,"4411 4360 4380 4381 4382 4383 4399 4413 4414 4422 17077","4411=>Onsbjærg (1576)<br>4360=>Onsbjærg (1576)<br>4380=>Onsbjærg (1576)<br>4381=>Onsbjærg (1576)<br>4382=>Onsbjærg (1576)<br>4383=>Onsbjærg (1576)<br>4399=>Onsbjærg (1576)<br>4413=>Onsbjærg (1576)<br>4414=>Onsbjærg (1576)<br>4422=>Onsbjærg (1576)<br>17077=>Onsbjærg (1576)"
2,9.54388431,56.3380454,17102,"17102=>Højbjærg (478)<br>17102=>Palstrup (3174)"
9,9.66825625,54.88991599,"17102 17021 17022 17023 17024 17025 17026 17218 17351","17102=>Broager (4538)<br>17021=>Broager (4538)<br>17022=>Broager (4538)<br>17023=>Broager (4538)<br>17024=>Broager (4538)<br>17025=>Broager (4538)<br>17026=>Broager (4538)<br>17218=>Broager (4538)<br>17351=>Broager (4538)"
2,9.54601738,55.7627968,"4830 4675","4830=>Højgård (485)<br>4675=>Grejs (3803)"
5,9.41612043,55.75406825,"4830 17422 4156 17420 17421","4830=>Jelling høje (3883)<br>17422=>Jelling (3882)<br>4156=>Jelling (3882)<br>17420=>Jelling (3882)<br>17421=>Jelling (3882)"
3,12.4383224,55.28009782,"4210 4211 17198","4210=>Højrup (488)<br>4211=>Højrup (488)<br>17198=>Højrup (488)"
2,8.99217015,55.22956772,"17224 17225","17224=>Højrup (491)<br>17225=>Højrup (491)"
2,10.30030868,56.55153665,"4271 4262","4271=>Holbæk (496)<br>4262=>Holbækgård (3343)"
2,10.49370528,55.35536226,"4410 4861","4410=>Hollufgård (497)<br>4861=>Fravde (1904)"
1,10.36660623,55.36615198,4410,"4410=>Hjallese (4576)"
2,9.40682962,56.55223769,17117,"17117=>Holmgård (503)<br>17117=>Skals (3061)"
1,9.39024935,56.57867744,17117,"17117=>Låstrup (692)"
4,8.98445405,56.73839505,"17117 4426 4427 17116","17117=>Tøndering (2950)<br>4426=>Tøndering (2950)<br>4427=>Tøndering (2950)<br>17116=>Tøndering (2950)"
6,8.53207921,55.72494883,"4477 4446 4612 4613 17065 17158","4477=>Horn (511)<br>4446=>Horne (516)<br>4612=>Horne (516)<br>4613=>Horne (516)<br>17065=>Horne (516)<br>17158=>Horne (516)"
5,8.362999,56.86183,"4446 4197 4228 4337 4880","4446=>Hvidbjærg (559)<br>4197=>Hvidbjærg (559)<br>4228=>Hvidbjærg (559)<br>4337=>Hvidbjærg (559)<br>4880=>Hvidbjærg (559)"
1,8.52851154,56.64886781,4446,"4446=>Barslev (2535)"
1,10.19824035,56.41384351,4680,"4680=>Hørning (517)"
2,10.26879621,56.35776556,"4680 4747","4680=>Karlby (596)<br>4747=>Krogsnbæk. Sonderhald (3388)"
2,9.55584445,55.75117948,"4302 17397","4302=>Hornstrup (519)<br>17397=>Hornstrup (519)"
4,9.89827224,54.91483641,"17042 17226 17227 17228","17042=>Hørup (527)<br>17226=>Hørup (527)<br>17227=>Hørup (527)<br>17228=>Hørup (527)"
11,9.9843203,56.65025328,"4447 4387 4775 4778 4915 4916 4801 4799 4800 17332","4447=>Hov (534)<br>4447=>Mariager (768)<br>4387=>Mariager (768)<br>4775=>Mariager (768)<br>4778=>Mariager (768)<br>4915=>Mariager (768)<br>4916=>Mariager (768)<br>4801=>Mariager Kloster (4648)<br>4799=>Mariager Kloster (4648)<br>4800=>Mariager Kloster (4648)<br>17332=>Mariager Kloster (4648)"
1,8.50628858,56.92882865,17083,"17083=>Hundborg (546)"
6,8.71941953,55.436327,"4416 4826 4827 4828","4416=>Hunderup (547)<br>4826=>Kjærgård (625)<br>4826=>Herredsbjærg (4348)<br>4827=>Kjærgård (625)<br>4827=>Herredsbjærg (4348)<br>4828=>Herredsbjærg (4348)"
2,9.85700048,55.37125621,4342,"4342=>Husby (553)<br>4342=>Sønder-Åby (2003)"
3,8.17656268,56.27879324,"4269 17016 4518","4269=>Husby (554)<br>17016=>Husby (554)<br>4518=>Skårbjærg (4097)"
5,9.58869625,57.06335248,"17016 4807 17176 4509 17345","17016=>Hvolgård (4662)<br>4807=>Oksholm (2420)<br>17176=>Øland (851)<br>4509=>Oksholm (2420)<br>17345=>Hvolgård (4662)"
2,8.52895848,56.60646432,"4337 4945","4337=>Ottesund (2547)<br>4945=>Serup (1011)"
1,8.223473,56.59343256,17190,"17190=>Hygum (568)"
8,10.31667047,56.31261766,"17190 4487 4488 17338 4315 17191 17390","17190=>Hornslet (3470)<br>4487=>Krejbjærg (674)<br>4488=>Krejbjærg (674)<br>17338=>Rosenholm (3468)<br>17338=>Hornslet (3470)<br>4315=>Hornslet (3470)<br>17191=>Hornslet (3470)<br>17390=>Hornslet (3470)"
6,9.71411564,57.31273827,"4812 4480 4481 4482 4483 17134","4812=>Ingstrup (576)<br>4480=>Kjetrup (634)<br>4481=>Kjetrup (634)<br>4482=>Kjetrup (634)<br>4483=>Kjetrup (634)<br>17134=>Kjetrup (634)"
2,11.29584204,55.61003819,"4318 4589","4318=>Jordløse (586)<br>4589=>Jordløse (586)"
2,11.21559751,55.61861785,"4589 4300","4589=>Udby (1266)<br>4300=>Udby (1266)"
2,10.15086107,55.2019244,"4352 4599","4352=>Jordløse (587)<br>4599=>Jordløse (587)"
3,11.09581415,55.68344305,"4772 4773 17300","4772=>Kalundborg (590)<br>4773=>Kalundborg (590)<br>17300=>Kalundborg Kirke (1465)"
1,12.16277647,55.00013266,4377,"4377=>Kalvhave (591)"
9,8.31670931,56.75720487,"4804 4843 4168 4965 4966 17304 17331 17383","4804=>Kappel (594)<br>4804=>Vestervig kloster (2521)<br>4843=>Randrup (924)<br>4168=>Vestervig (2520)<br>4965=>Vestervig (2520)<br>4966=>Vestervig (2520)<br>17304=>Vestervig (2520)<br>17331=>Vestervig (2520)<br>17383=>Vestervig (2520)"
2,10.40375545,57.36109528,"4558 17415","4558=>Karup (600)<br>17415=>Karup (600)"
3,10.43807204,57.31823044,"4558 4665 4735","4558=>Volstrup (1332)<br>4665=>Volstrup (1332)<br>4735=>Volstrup (1332)"
2,9.17347087,56.31082534,"17320 17417","17320=>Karup (601)<br>17417=>Karup (601)"
1,10.15333015,56.64244951,4733,"4733=>Kastbjærg (605)"
2,10.14363148,56.67328465,"4733 4926","4733=>Vindblæs (1313)<br>4926=>Vindblæs (1313)"
6,10.24204167,56.66137113,"4733 4527 17074 17336","4733=>Udbyneder (3261)<br>4527=>Klatrup (638)<br>4527=>Overgård. Udbynedre (3260)<br>4527=>Udbyovre (3262)<br>17074=>Udbyneder (3261)<br>17336=>Udbyneder (3261)"
5,10.53100515,55.11410639,"4161 4293 4294","4161=>Kirkeby (613)<br>4293=>Kirkeby (613)<br>4293=>Klokkemae (2036)<br>4294=>Kirkeby (613)<br>4294=>Klokkemae (2036)"
2,10.06132516,56.60052834,"4229 4359","4229=>Kjærby (620)<br>4359=>Kjærby (620)"
6,10.16468114,56.36638954,"4815 4537 4570 4571 4572 4862","4815=>Klavsholm (641)<br>4537=>Voldum (3329)<br>4570=>Voldum (3329)<br>4571=>Voldum (3329)<br>4572=>Voldum (3329)<br>4862=>Voldum (3329)"
2,10.21821006,56.38544454,"4815 4862","4815=>Mygind (3386)<br>4862=>Mygind (3386)"
7,9.32137834,55.77096642,"4484 4485 4311 4172 4182 4397 17157","4484=>Klavsholm (642)<br>4485=>Klavsholm (642)<br>4311=>Refstrup (3860)<br>4172=>Gadbjærg (3858)<br>4182=>Gadbjærg (3858)<br>4397=>Gadbjærg (3858)<br>17157=>Gadbjærg (3858)"
1,9.63609942,56.59030387,17142,"17142=>Klejtrup (643)"
3,9.4850338,57.07415465,"4798 4807 4818","4798=>Kokkedal (654)<br>4807=>Kokkedal (654)<br>4818=>Kokkedal (654)"
5,10.35104153,57.24032431,"4798 4818 4187 4348 4817","4798=>Voergård (2286)<br>4818=>Voergård (2286)<br>4187=>Voer (2285)<br>4348=>Voer (2285)<br>4817=>Voergård (2286)"
4,9.53743676,56.96224749,"4798 4797 4595","4798=>Sebber kloster (2879)<br>4797=>Munkegård (2877)<br>4797=>Sebber kloster (2879)<br>4595=>Nikolajbjærg (2878)"
2,10.55570458,55.7971772,"4439 4592","4439=>Kolby (655)<br>4592=>Kolby Kås (1568)"
2,9.49149073,55.49190407,"17119 17120","17119=>Kolding (656)<br>17120=>Kolding (656)"
1,9.29617367,57.09917817,17033,"17033=>Kollerup (657)"
1,9.52005422,56.21760026,4324,"4324=>Sejling (3208)"
1,10.72463304,55.19528098,4296,"4296=>Langå (680)"
1,10.200934,56.075724,17253,"17253=>Langballe (681)"
2,10.16351111,56.06922865,"17253 4682","17253=>Mårslet (770)<br>4682=>Mårslet (770)"
2,8.73269709,56.59971085,"4442 4790","4442=>Lime (699)<br>4790=>Lime (699)"
2,9.66364638,56.22223224,"4265 17341","4265=>Allinggård (3198)<br>17341=>Svostrup (3201)"
3,8.61786553,55.80774922,"17151 4218 17006","17151=>Lindbjærggård (706)<br>4218=>Ølgod (4255)<br>17006=>Ølgod (4255)"
4,10.15055444,55.97882035,"17151 17152 4333 17150","17151=>Odder (3558)<br>17152=>Odder (3558)<br>4333=>Odder (3558)<br>17150=>Odder (3558)"
3,10.01075277,56.88382407,"4491 4167 17392","4491=>Lindenborg (708)<br>4167=>Blendstrup (2740)<br>17392=>Blidekilde (2741)"
2,8.36878247,55.75899223,"4257 4393","4257=>Lunde (728)<br>4393=>Lunde (728)"
1,8.340986,55.72055891,4257,"4257=>Ovtrup (903)"
2,8.64862908,55.69758148,"4257 16970","4257=>Hodde (4247)<br>16970=>Hodde (4247)"
1,10.599293,55.054607,4839,"4839=>Lunden (729)"
1,9.97972502,56.31578728,4911,"4911=>Lyngå (745)"
2,10.03894551,56.84529275,"4373 4374","4373=>Lyngby (748)<br>4374=>Lyngby (748)"
6,10.74455972,56.36650725,"4553 4564 4565 17211 4554","4553=>Lyngby (751)<br>4553=>Fævejle (3431)<br>4564=>Lyngby (751)<br>4565=>Lyngby (751)<br>17211=>Lyngby (751)<br>4554=>Obdrupgården (3432)"
1,9.23779608,56.9188957,4196,"4196=>Malle (765)"
3,11.50911616,54.77425467,"4387 4428 4776","4387=>Maribo (1806)<br>4428=>Maribo (1806)<br>4776=>Maribo (1806)"
13,9.88838246,56.83713849,"4915 17140 17141 4907 4869 4949 4950 4951 4952 4953 4954 17385 17386","4915=>Skjørping (2748)<br>17140=>Sejlstrup (1007)<br>17141=>Sejlstrup (1007)<br>4907=>Skjørping (2748)<br>4869=>Skjørping (2748)<br>4949=>Skjørping (2748)<br>4950=>Skjørping (2748)<br>4951=>Skjørping (2748)<br>4952=>Skjørping (2748)<br>4953=>Skjørping (2748)<br>4954=>Skjørping (2748)<br>17385=>Skjørping (2748)<br>17386=>Skjørping (2748)"
1,10.12903027,56.49923012,4494,"4494=>Mejlby (779)"
2,10.21339439,56.3006803,4287,"4287=>Mejlby (780)<br>4287=>Krannestrup (3486)"
2,9.06787969,56.69700668,"17075 4875","17075=>Mogenstrup (786)<br>4875=>Grinderslev (2916)"
1,9.12831637,56.70268186,17075,"17075=>Tise (1190)"
